order_date,sales,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2016-11-14,2774.0620000000004,2016,11,14,0,0,2945.138,0.0,1620.15,3350.316571428571,1640.7282666666665
2016-11-15,2145.718,2016,11,15,1,0,2774.0620000000004,151.82,142.182,3635.1591428571423,1707.5128
2016-11-16,36.72,2016,11,16,2,0,2145.718,6501.586,2953.346,2711.6068571428564,1610.2919333333334
2016-11-17,142.684,2016,11,17,3,0,36.72,33.064,307.92,2727.266857142857,1604.7840666666666
2016-11-18,3958.9320000000002,2016,11,18,4,0,142.684,4944.296,0.0,2586.500571428571,1736.7484666666667
2016-11-19,638.462,2016,11,19,5,1,3958.9320000000002,6102.25,946.174,1805.9594285714281,1726.4913999999999
2016-11-20,3070.333,2016,11,20,6,1,638.462,2945.138,7951.592,1823.8444285714284,1563.7827666666667
2016-11-21,1176.891,2016,11,21,0,0,3070.333,2774.0620000000004,188.28,1595.6771428571424,1596.7364666666665
2016-11-22,317.044,2016,11,22,1,0,1176.891,2145.718,467.42199999999997,1334.4379999999996,1591.7238666666667
2016-11-23,100.61599999999999,2016,11,23,2,0,317.044,36.72,1365.498,1343.5659999999993,1549.5611333333334
2016-11-24,6394.5380000000005,2016,11,24,3,0,100.61599999999999,142.684,783.96,2236.6879999999996,1736.5804
2016-11-25,7978.551,2016,11,25,4,0,6394.5380000000005,3958.9320000000002,0.0,2810.9192857142853,2002.5321000000001
2016-11-26,8329.743,2016,11,26,5,1,7978.551,638.462,978.7900000000001,3909.6737142857137,2247.5638666666664
2016-11-27,1651.239,2016,11,27,6,1,8329.743,3070.333,2899.0209999999997,3706.946,2205.9711333333335
2016-11-28,3428.372,2016,11,28,0,0,1651.239,1176.891,131.154,4028.586142857143,2315.8784
2016-11-29,300.592,2016,11,29,1,0,3428.372,317.044,159.002,4026.2358571428567,2320.5980666666665
2016-11-30,970.142,2016,11,30,2,0,300.592,100.61599999999999,3750.4990000000003,4150.453857142857,2227.9195000000004
2016-12-01,0.0,2016,12,1,3,0,970.142,6394.5380000000005,149.444,3236.948428571428,2222.9380333333334
2016-12-02,1366.04,2016,12,2,4,0,0.0,7978.551,69.93,2292.303999999999,2266.1417
2016-12-03,1694.6419999999998,2016,12,3,5,1,1366.04,8329.743,896.0219999999999,1344.432428571428,2292.7623666666673
2016-12-04,1542.53,2016,12,4,6,1,1694.6419999999998,1651.239,0.0,1328.9025714285708,2344.1800333333335
2016-12-05,918.878,2016,12,5,0,0,1542.53,3428.372,5.98,970.403428571428,2374.6099666666664
2016-12-06,2962.563,2016,12,6,1,0,918.878,300.592,1623.416,1350.6849999999995,2419.2482
2016-12-07,95.76,2016,12,7,2,0,2962.563,970.142,0.0,1225.7732857142853,2422.4402
2016-12-08,3951.9605,2016,12,8,3,0,95.76,0.0,151.82,1790.339071428571,2549.1115500000005
2016-12-09,2043.792,2016,12,9,4,0,3951.9605,1366.04,6501.586,1887.160785714285,2400.5184166666663
2016-12-10,0.0,2016,12,10,5,1,2043.792,1694.6419999999998,33.064,1645.0690714285709,2399.416283333333
2016-12-11,4914.938,2016,12,11,6,1,0.0,1542.53,4944.296,2126.8416428571427,2398.437683333333
2016-12-12,1981.115,2016,12,12,0,0,4914.938,918.878,6102.25,2278.5897857142854,2261.0665166666668
2016-12-13,1194.088,2016,12,13,1,0,1981.115,2962.563,2945.138,2025.9504999999995,2202.6981833333334
2016-12-14,828.654,2016,12,14,2,0,1194.088,95.76,2774.0620000000004,2130.649642857142,2137.85125
2016-12-15,2637.087,2016,12,15,3,0,828.654,3951.9605,2145.718,1942.8105714285707,2154.2302166666664
2016-12-16,628.5419999999999,2016,12,16,4,0,2637.087,2043.792,36.72,1740.6319999999994,2173.9576166666666
2016-12-17,12185.134,2016,12,17,5,1,628.5419999999999,0.0,142.684,3481.3654285714283,2575.372616666667
2016-12-18,7051.35,2016,12,18,6,1,12185.134,4914.938,3958.9320000000002,3786.567142857142,2678.453216666667
2016-12-19,815.1120000000001,2016,12,19,0,0,7051.35,1981.115,638.462,3619.9952857142853,2684.34155
2016-12-20,134.54,2016,12,20,1,0,815.1120000000001,1194.088,3070.333,3468.6312857142852,2586.4817833333336
2016-12-21,0.0,2016,12,21,2,0,134.54,828.654,1176.891,3350.2521428571426,2547.2520833333333
2016-12-22,1043.128,2016,12,22,3,0,0.0,2637.087,317.044,3122.543714285714,2571.454883333333
2016-12-23,6965.857,2016,12,23,4,0,1043.128,628.5419999999999,100.61599999999999,4027.8744285714283,2800.29625
2016-12-24,1938.26,2016,12,24,5,1,6965.857,12185.134,6394.5380000000005,2564.0352857142852,2651.75365
2016-12-25,10488.055,2016,12,25,6,1,1938.26,7051.35,7978.551,3054.9931428571426,2735.4037833333336
2016-12-26,1829.418,2016,12,26,0,0,10488.055,815.1120000000001,8329.743,3199.8939999999993,2518.726283333334
2016-12-27,959.49,2016,12,27,1,0,1829.418,134.54,1651.239,3317.7439999999992,2495.6679833333333
2016-12-28,0.0,2016,12,28,2,0,959.49,0.0,3428.372,3317.7439999999992,2381.3889166666663
2016-12-29,1277.68,2016,12,29,3,0,0.0,1043.128,300.592,3351.2514285714283,2413.9585166666666
2016-12-30,773.774,2016,12,30,4,0,1277.68,6965.857,970.142,2466.6681428571424,2407.4129166666667
2016-12-31,731.768,2016,12,31,5,1,773.774,1938.26,0.0,2294.312142857142,2431.8051833333334
2017-01-01,1481.8280000000002,2017,1,1,6,1,731.768,10488.055,1366.04,1007.7082857142852,2435.664783333333
2017-01-02,0.0,2017,1,2,0,0,1481.8280000000002,1829.418,1694.6419999999998,746.3628571428568,2379.176716666667
2017-01-03,0.0,2017,1,3,1,0,0.0,959.49,1542.53,609.2928571428567,2327.75905
2017-01-04,5972.988,2017,1,4,2,0,0.0,0.0,918.878,1462.5768571428566,2496.2293833333333
2017-01-05,4108.37,2017,1,5,3,0,5972.988,1277.68,2962.563,1866.9611428571422,2534.42295
2017-01-06,5058.362,2017,1,6,4,0,4108.37,773.774,95.76,2479.0451428571428,2699.8430166666667
2017-01-07,639.83,2017,1,7,5,1,5058.362,731.768,3951.9605,2465.9111428571423,2589.438666666667
2017-01-08,2085.65,2017,1,8,6,1,639.83,1481.8280000000002,2043.792,2552.1714285714284,2590.8339333333333
2017-01-09,1261.81,2017,1,9,0,0,2085.65,0.0,0.0,2732.4299999999994,2632.8942666666667
2017-01-10,2978.466,2017,1,10,1,0,1261.81,0.0,4914.938,3157.925142857142,2568.3452
2017-01-11,2921.43,2017,1,11,2,0,2978.466,5972.988,1981.115,2721.988285714285,2599.6890333333336
2017-01-12,5331.178,2017,1,12,3,0,2921.43,4108.37,1194.088,2896.675142857142,2737.5920333333333
2017-01-13,4619.33,2017,1,13,4,0,5331.178,5058.362,828.654,2833.956285714285,2863.9479
2017-01-14,1056.038,2017,1,14,5,1,4619.33,639.83,2637.087,2893.4145714285705,2811.246266666667
2017-01-15,2140.28,2017,1,15,6,1,1056.038,2085.65,628.5419999999999,2901.2188571428565,2861.6375333333335
2017-01-16,6230.2919999999995,2017,1,16,0,0,2140.28,1261.81,12185.134,3611.0019999999995,2663.1428
2017-01-17,0.0,2017,1,17,1,0,6230.2919999999995,2978.466,7051.35,3185.5068571428565,2428.0978000000005
2017-01-18,0.0,2017,1,18,2,0,0.0,2921.43,815.1120000000001,2768.1597142857136,2400.9274
2017-01-19,2013.715,2017,1,19,3,0,0.0,5331.178,134.54,2294.236428571428,2463.566566666667
2017-01-20,767.838,2017,1,20,4,0,2013.715,4619.33,0.0,1744.0232857142853,2489.1611666666668
2017-01-21,2546.643,2017,1,21,5,1,767.838,1056.038,1043.128,1956.9668571428567,2539.2783333333336
2017-01-22,4212.372,2017,1,22,6,1,2546.643,2140.28,6965.857,2252.9799999999996,2447.4955
2017-01-23,450.334,2017,1,23,0,0,4212.372,6230.2919999999995,1938.26,1427.2717142857139,2397.8979666666664
2017-01-24,418.66599999999994,2017,1,24,1,0,450.334,0.0,10488.055,1487.0811428571426,2062.2516666666666
2017-01-25,0.0,2017,1,25,2,0,418.66599999999994,0.0,1829.418,1487.0811428571421,2001.2710666666667
2017-01-26,3055.2799999999997,2017,1,26,3,0,0.0,2013.715,959.49,1635.8761428571427,2071.1307333333334
2017-01-27,331.914,2017,1,27,4,0,3055.2799999999997,767.838,0.0,1573.6012857142853,2082.1945333333333
2017-01-28,1007.52,2017,1,28,5,1,331.914,2546.643,1277.68,1353.7265714285709,2073.1892
2017-01-29,294.842,2017,1,29,6,1,1007.52,4212.372,773.774,794.079428571428,2057.2248
2017-01-30,3749.335,2017,1,30,0,0,294.842,450.334,731.768,1265.3652857142854,2157.8103666666666
2017-01-31,0.0,2017,1,31,1,0,3749.335,418.66599999999994,1481.8280000000002,1205.5558571428567,2108.4161
2017-02-01,2079.554,2017,2,1,2,0,0.0,0.0,0.0,1502.6349999999995,2177.7345666666665
2017-02-02,913.354,2017,2,2,3,0,2079.554,3055.2799999999997,0.0,1196.645571428571,2208.1797
2017-02-03,1450.126,2017,2,3,4,0,913.354,331.914,5972.988,1356.3901428571423,2057.4176333333335
2017-02-04,822.97,2017,2,4,5,1,1450.126,1007.52,4108.37,1330.0258571428567,1947.9043
2017-02-05,399.11,2017,2,5,6,1,822.97,294.842,5058.362,1344.921285714285,1792.5959
2017-02-06,135.70600000000002,2017,2,6,0,0,399.11,3749.335,639.83,828.6885714285709,1775.7917666666665
2017-02-07,169.192,2017,2,7,1,0,135.70600000000002,0.0,2085.65,852.8588571428567,1711.9098333333334
2017-02-08,0.0,2017,2,8,2,0,169.192,2079.554,1261.81,555.7797142857138,1669.8495
2017-02-09,9354.854,2017,2,9,3,0,0.0,913.354,2978.466,1761.708285714285,1882.3957666666668
2017-02-10,5418.022,2017,2,10,4,0,9354.854,1450.126,2921.43,2328.550571428571,1965.6154999999999
2017-02-11,6294.386,2017,2,11,5,1,5418.022,822.97,5331.178,3110.181428571428,1997.7224333333331
2017-02-12,9951.182,2017,2,12,6,1,6294.386,399.11,4619.33,4474.763142857142,2175.4508333333333
2017-02-13,1058.43,2017,2,13,0,0,9951.182,135.70600000000002,1056.038,4606.580857142857,2175.530566666667
2017-02-14,0.0,2017,2,14,1,0,1058.43,169.192,2140.28,4582.410571428571,2104.1879
2017-02-15,0.0,2017,2,15,2,0,0.0,0.0,6230.2919999999995,4582.410571428571,1896.5115
2017-02-16,1337.442,2017,2,16,3,0,0.0,9354.854,0.0,3437.0659999999993,1941.0929
2017-02-17,2964.8174,2017,2,17,4,0,1337.442,5418.022,0.0,3086.608199999999,2039.9201466666668
2017-02-18,287.326,2017,2,18,5,1,2964.8174,6294.386,2013.715,2228.456771428571,1982.3738466666666
2017-02-19,1314.59,2017,2,19,6,1,287.326,9951.182,767.838,994.6579142857138,2000.5989133333335
2017-02-20,1150.29,2017,2,20,0,0,1314.59,1058.43,2546.643,1007.7807714285709,1954.0538133333332
2017-02-21,47.904,2017,2,21,1,0,1150.29,0.0,4212.372,1014.6241999999994,1815.2382133333335
2017-02-22,0.0,2017,2,22,2,0,47.904,0.0,450.334,1014.6241999999994,1800.2270800000001
2017-02-23,117.79999999999998,2017,2,23,3,0,0.0,1337.442,418.66599999999994,840.389628571428,1790.1982133333336
2017-02-24,1448.676,2017,2,24,4,0,117.79999999999998,2964.8174,0.0,623.7979999999994,1838.4874133333335
2017-02-25,430.49199999999996,2017,2,25,5,1,1448.676,287.326,3055.2799999999997,644.2502857142852,1750.99448
2017-02-26,2847.6459999999997,2017,2,26,6,1,430.49199999999996,1314.59,331.914,863.2582857142851,1834.8522133333333
2017-02-27,0.0,2017,2,27,0,0,2847.6459999999997,1150.29,1007.52,698.9311428571422,1801.2682133333335
2017-02-28,17.62,2017,2,28,1,0,0.0,47.904,294.842,694.6048571428565,1792.02748
2017-03-01,2070.272,2017,3,1,2,0,17.62,0.0,3749.335,990.3579999999994,1736.0587133333333
2017-03-02,922.327,2017,3,2,3,0,2070.272,117.79999999999998,0.0,1105.290428571428,1766.8029466666667
2017-03-03,2000.1039999999998,2017,3,3,4,0,922.327,1448.676,2079.554,1184.0658571428564,1764.1546133333334
2017-03-04,32.528,2017,3,4,5,1,2000.1039999999998,430.49199999999996,913.354,1127.2138571428566,1734.7937466666665
2017-03-05,1386.346,2017,3,5,6,1,32.528,2847.6459999999997,1450.126,918.4567142857138,1732.6677466666667
2017-03-06,2952.036,2017,3,6,0,0,1386.346,0.0,822.97,1340.1761428571424,1803.6366133333333
2017-03-07,6963.4039999999995,2017,3,7,1,0,2952.036,17.62,399.11,2332.430999999999,2022.4464133333333
2017-03-08,531.348,2017,3,8,2,0,6963.4039999999995,2070.272,135.70600000000002,2112.5847142857137,2035.6344800000002
2017-03-09,1595.849,2017,3,9,3,0,531.348,922.327,169.192,2208.8021428571424,2083.189713333333
2017-03-10,2504.48,2017,3,10,4,0,1595.849,2000.1039999999998,0.0,2280.855857142856,2166.67238
2017-03-11,4536.937,2017,3,11,5,1,2504.48,32.528,9354.854,2924.3428571428562,2006.0751466666666
2017-03-12,1403.842,2017,3,12,6,1,4536.937,1386.346,5418.022,2926.8422857142846,1872.2691466666665
2017-03-13,4791.35,2017,3,13,0,0,1403.842,2952.036,6294.386,3189.6014285714277,1822.167946666667
2017-03-14,49.616,2017,3,14,1,0,4791.35,6963.4039999999995,9951.182,2201.917428571428,1492.1157466666668
2017-03-15,0.0,2017,3,15,2,0,49.616,531.348,1058.43,2126.010571428571,1456.834746666667
2017-03-16,2014.381,2017,3,16,3,0,0.0,1595.849,0.0,2185.800857142857,1523.98078
2017-03-17,542.746,2017,3,17,4,0,2014.381,2504.48,0.0,1905.5531428571426,1542.0723133333333
2017-03-18,1027.758,2017,3,18,5,1,542.746,4536.937,1337.442,1404.2418571428568,1531.7495133333332
2017-03-19,2166.248,2017,3,19,6,1,1027.758,1403.842,2964.8174,1513.1569999999995,1505.1305333333332
2017-03-20,899.568,2017,3,20,0,0,2166.248,4791.35,287.326,957.1881428571423,1525.5385999999999
2017-03-21,3332.636,2017,3,21,1,0,899.568,49.616,1314.59,1426.1909999999993,1592.8068
2017-03-22,0.0,2017,3,22,2,0,3332.636,0.0,1150.29,1426.1909999999993,1554.4638000000002
2017-03-23,14816.068,2017,3,23,3,0,0.0,2014.381,47.904,3255.003428571428,2046.7359333333332
2017-03-24,1257.298,2017,3,24,4,0,14816.068,542.746,0.0,3357.082285714285,2088.6458666666667
2017-03-25,3567.026,2017,3,25,5,1,1257.298,1027.758,117.79999999999998,3719.8348571428564,2203.620066666667
2017-03-26,3252.88,2017,3,26,6,1,3567.026,2166.248,1448.676,3875.0679999999993,2263.7601999999997
2017-03-27,2933.516,2017,3,27,0,0,3252.88,899.568,430.49199999999996,4165.632,2347.1943333333334
2017-03-28,1504.702,2017,3,28,1,0,2933.516,3332.636,2847.6459999999997,3904.49857142857,2302.4295333333334
2017-03-29,81.4,2017,3,29,2,0,1504.702,0.0,0.0,3916.1271428571417,2305.142866666667
2017-03-30,656.407,2017,3,30,3,0,81.4,14816.068,17.62,1893.3184285714276,2326.4357666666665
2017-03-31,4981.010799999999,2017,3,31,4,0,656.407,1257.298,2070.272,2425.277399999999,2423.4603933333333
2017-04-01,0.0,2017,4,1,5,1,4981.010799999999,3567.026,922.327,1915.7022571428565,2392.7161599999995
2017-04-02,32.67,2017,4,2,6,1,0.0,3252.88,2000.1039999999998,1455.6722571428563,2327.1350266666664
2017-04-03,228.822,2017,4,3,0,0,32.67,2933.516,32.528,1069.2873999999993,2333.67816
2017-04-04,808.47,2017,4,4,1,0,228.822,1504.702,1386.346,969.825685714285,2314.415626666667
2017-04-05,1389.4050000000002,2017,4,5,2,0,808.47,81.4,2952.036,1156.683542857142,2262.3279266666664
2017-04-06,279.414,2017,4,6,3,0,1389.4050000000002,656.407,6963.4039999999995,1102.8273999999992,2039.52826
2017-04-07,0.0,2017,4,7,4,0,279.414,4981.010799999999,531.348,391.2544285714278,2021.8166600000002
2017-04-08,20.07,2017,4,8,5,1,0.0,0.0,1595.849,394.1215714285707,1969.2906933333334
2017-04-09,5360.202,2017,4,9,6,1,20.07,32.67,2504.48,1155.1975714285707,2064.4814266666667
2017-04-10,19.98,2017,4,10,0,0,5360.202,228.822,4536.937,1125.3629999999991,1913.9161933333335
2017-04-11,10668.096,2017,4,11,1,0,19.98,808.47,1403.842,2533.880999999999,2222.7246600000003
2017-04-12,2639.638,2017,4,12,2,0,10668.096,1389.4050000000002,4791.35,2712.4857142857136,2151.0009266666666
2017-04-13,1345.8239999999998,2017,4,13,3,0,2639.638,279.414,49.616,2864.829999999999,2194.20786
2017-04-14,652.93,2017,4,14,4,0,1345.8239999999998,0.0,0.0,2958.1057142857135,2215.972193333333
2017-04-15,332.338,2017,4,15,5,1,652.93,20.07,2014.381,3002.7154285714278,2159.9040933333335
2017-04-16,944.429,2017,4,16,6,1,332.338,5360.202,542.746,2371.8907142857133,2173.293526666667
2017-04-17,3431.4590000000003,2017,4,17,0,0,944.429,19.98,1027.758,2859.2448571428563,2253.4168933333335
2017-04-18,0.0,2017,4,18,1,0,3431.4590000000003,10668.096,2166.248,1335.2311428571422,2181.208626666667
2017-04-19,0.0,2017,4,19,2,0,0.0,2639.638,899.568,958.1399999999992,2151.223026666667
2017-04-20,2033.24,2017,4,20,3,0,0.0,1345.8239999999998,3332.636,1056.342285714285,2107.9098266666665
2017-04-21,1254.564,2017,4,21,4,0,2033.24,652.93,0.0,1142.2899999999993,2149.7286266666665
2017-04-22,947.692,2017,4,22,5,1,1254.564,332.338,14816.068,1230.1977142857136,1687.4494266666668
2017-04-23,1199.222,2017,4,23,6,1,947.692,944.429,1257.298,1266.5967142857135,1685.51356
2017-04-24,928.558,2017,4,24,0,0,1199.222,3431.4590000000003,3567.026,909.0394285714277,1597.5646266666668
2017-04-25,678.113,2017,4,25,1,0,928.558,0.0,3252.88,1005.9127142857134,1511.7390599999999
2017-04-26,61.608000000000004,2017,4,26,2,0,678.113,0.0,2933.516,1014.7138571428562,1416.0087933333334
2017-04-27,576.5756,2017,4,27,3,0,61.608000000000004,2033.24,1504.702,806.6189428571421,1385.0712466666666
2017-04-28,795.296,2017,4,28,4,0,576.5756,1254.564,81.4,741.0092285714278,1408.86778
2017-04-29,1053.26,2017,4,29,5,1,795.296,947.692,656.407,756.0903714285707,1422.0962133333333
2017-04-30,1390.1260000000002,2017,4,30,6,1,1053.26,1199.222,4981.010799999999,783.3623714285707,1302.4000533333335
2017-05-01,0.0,2017,5,1,0,0,1390.1260000000002,928.558,0.0,650.7112285714278,1302.4000533333335
2017-05-02,2263.012,2017,5,2,1,0,0.0,678.113,32.67,877.1253714285706,1376.7447866666666
2017-05-03,1240.02,2017,5,3,2,0,2263.012,61.608000000000004,228.822,1045.469942857142,1410.4513866666668
2017-05-04,0.0,2017,5,4,3,0,1240.02,576.5756,808.47,963.1019999999992,1383.5023866666668
2017-05-05,185.123,2017,5,5,4,0,0.0,795.296,1389.4050000000002,875.9344285714277,1343.3596533333334
2017-05-06,491.11199999999997,2017,5,6,5,1,185.123,1053.26,279.414,795.6275714285706,1350.4162533333333
2017-05-07,476.35400000000004,2017,5,7,6,1,491.11199999999997,1390.1260000000002,0.0,665.0887142857135,1366.29472
2017-05-08,503.676,2017,5,8,0,0,476.35400000000004,0.0,20.07,737.0424285714279,1382.41492
2017-05-09,327.044,2017,5,9,1,0,503.676,2263.012,5360.202,460.4755714285706,1214.6429866666667
2017-05-10,6684.616,2017,5,10,2,0,327.044,1240.02,19.98,1238.2749999999992,1436.7975199999998
2017-05-11,2355.064,2017,5,11,3,0,6684.616,0.0,10668.096,1574.7127142857134,1159.6964533333335
2017-05-12,1453.136,2017,5,12,4,0,2355.064,185.123,2639.638,1755.8574285714276,1120.1463866666668
2017-05-13,3066.378,2017,5,13,5,1,1453.136,491.11199999999997,1345.8239999999998,2123.7525714285703,1177.4981866666667
2017-05-14,4182.062,2017,5,14,6,1,3066.378,476.35400000000004,652.93,2653.1394285714277,1295.1359200000002
2017-05-15,421.264,2017,5,15,0,0,4182.062,503.676,332.338,2641.366285714285,1298.1001199999998
2017-05-16,221.024,2017,5,16,1,0,421.264,327.044,944.429,2626.22057142857,1273.98662
2017-05-17,0.0,2017,5,17,2,0,221.024,6684.616,3431.4590000000003,1671.2754285714277,1159.604653333333
2017-05-18,1830.508,2017,5,18,3,0,0.0,2355.064,0.0,1596.3388571428563,1220.6215866666666
2017-05-19,4919.182,2017,5,19,4,0,1830.508,1453.136,0.0,2091.4882857142848,1384.59432
2017-05-20,2997.578,2017,5,20,5,1,4919.182,3066.378,2033.24,2081.659714285713,1416.73892
2017-05-21,538.02,2017,5,21,6,1,2997.578,4182.062,1254.564,1561.0822857142848,1392.85412
2017-05-22,336.56199999999995,2017,5,22,0,0,538.02,421.264,947.692,1548.9819999999993,1372.48312
2017-05-23,241.436,2017,5,23,1,0,336.56199999999995,221.024,1199.222,1551.897999999999,1340.5569199999998
2017-05-24,0.0,2017,5,24,2,0,241.436,0.0,928.558,1551.897999999999,1309.6049866666665
2017-05-25,886.026,2017,5,25,3,0,0.0,1830.508,678.113,1416.971999999999,1316.5354200000002
2017-05-26,270.24,2017,5,26,4,0,886.026,4919.182,61.608000000000004,752.8374285714275,1323.48982
2017-05-27,2084.908,2017,5,27,5,1,270.24,2997.578,576.5756,622.4559999999989,1373.7675666666667
2017-05-28,1480.103,2017,5,28,6,1,2084.908,538.02,795.296,757.0392857142846,1396.5944666666664
2017-05-29,691.108,2017,5,29,0,0,1480.103,336.56199999999995,1053.26,807.6887142857132,1384.5227333333335
2017-05-30,736.8904,2017,5,30,1,0,691.108,241.436,1390.1260000000002,878.4679142857133,1362.7482133333333
2017-05-31,0.0,2017,5,31,2,0,736.8904,0.0,0.0,878.4679142857133,1362.7482133333333
2017-06-01,33.74,2017,6,1,3,0,0.0,886.026,2263.012,756.7127714285705,1288.4391466666668
2017-06-02,904.354,2017,6,2,4,0,33.74,270.24,1240.02,847.3004857142847,1277.25028
2017-06-03,778.236,2017,6,3,5,1,904.354,2084.908,0.0,660.6330571428562,1303.19148
2017-06-04,114.41999999999999,2017,6,4,6,1,778.236,1480.103,185.123,465.5354857142847,1300.8347133333334
2017-06-05,3183.3698,2017,6,5,0,0,114.41999999999999,691.108,491.11199999999997,821.5728857142848,1390.5766399999998
2017-06-06,31.349999999999998,2017,6,6,1,0,3183.3698,736.8904,476.35400000000004,720.7813999999989,1375.7431733333333
2017-06-07,380.37800000000004,2017,6,7,2,0,31.349999999999998,0.0,503.676,775.1211142857131,1371.63324
2017-06-08,1424.026,2017,6,8,3,0,380.37800000000004,33.74,327.044,973.733399999999,1408.1993066666664
2017-06-09,0.0,2017,6,9,4,0,1424.026,904.354,6684.616,844.5399714285704,1185.3787733333334
2017-06-10,1499.652,2017,6,10,5,1,0.0,778.236,2355.064,947.599399999999,1156.86504
2017-06-11,4288.75,2017,6,11,6,1,1499.652,114.41999999999999,1453.136,1543.932257142856,1251.3855066666665
2017-06-12,10.68,2017,6,12,0,0,4288.75,3183.3698,3066.378,1090.6908571428562,1149.5289066666667
2017-06-13,1156.018,2017,6,13,1,0,10.68,31.349999999999998,4182.062,1251.3577142857134,1048.6607733333333
2017-06-14,0.0,2017,6,14,2,0,1156.018,380.37800000000004,421.264,1197.017999999999,1034.61864
2017-06-15,4057.51,2017,6,15,3,0,0.0,1424.026,221.024,1573.229999999999,1162.5015066666667
2017-06-16,2724.194,2017,6,16,4,0,4057.51,0.0,0.0,1962.4005714285704,1253.3079733333332
2017-06-17,3896.672,2017,6,17,5,1,2724.194,1499.652,1830.508,2304.831999999999,1322.1801066666667
2017-06-18,1031.1555,2017,6,18,6,1,3896.672,4288.75,4919.182,1839.4613571428563,1192.5792233333334
2017-06-19,2115.941,2017,6,19,0,0,1031.1555,10.68,2997.578,2140.2129285714277,1163.1913233333335
2017-06-20,1028.228,2017,6,20,1,0,2115.941,1156.018,538.02,2121.9572142857132,1179.5315899999998
2017-06-21,595.656,2017,6,21,2,0,1028.228,0.0,336.56199999999995,2207.0509285714274,1188.1680566666666
2017-06-22,579.019,2017,6,22,3,0,595.656,4057.51,241.436,1710.1236428571417,1199.4208233333334
2017-06-23,0.0,2017,6,23,4,0,579.019,2724.194,0.0,1320.9530714285704,1199.4208233333334
2017-06-24,1287.614,2017,6,24,5,1,0.0,3896.672,886.026,948.2304999999989,1212.80709
2017-06-25,1508.3519999999999,2017,6,25,6,1,1287.614,1031.1555,270.24,1016.4014285714275,1254.0774900000001
2017-06-26,4224.136,2017,6,26,0,0,1508.3519999999999,2115.941,2084.908,1317.572142857142,1325.38509
2017-06-27,1644.906,2017,6,27,1,0,4224.136,1028.228,1480.103,1405.6689999999992,1330.8785233333333
2017-06-28,0.0,2017,6,28,2,0,1644.906,595.656,691.108,1320.5752857142847,1307.84159
2017-06-29,4521.9912,2017,6,29,3,0,0.0,579.019,736.8904,1883.8570285714275,1434.0116166666667
2017-06-30,4721.977,2017,6,30,4,0,4521.9912,0.0,0.0,2558.4251714285706,1591.41085
2017-07-01,3395.59,2017,7,1,5,1,4721.977,1287.614,33.74,2859.564599999999,1703.472516666667
2017-07-02,0.0,2017,7,2,6,1,3395.59,1508.3519999999999,904.354,2644.085742857142,1673.3273833333335
2017-07-03,166.59,2017,7,3,0,0,0.0,4224.136,778.236,2064.4363142857133,1652.9391833333332
2017-07-04,1971.2905,2017,7,4,1,0,166.59,1644.906,114.41999999999999,2111.0626714285704,1714.8348666666668
2017-07-05,2549.468,2017,7,5,2,0,1971.2905,0.0,3183.3698,2475.2723857142846,1693.7048066666669
2017-07-06,0.0,2017,7,6,3,0,2549.468,4521.9912,31.349999999999998,1829.2736428571418,1692.6598066666668
2017-07-07,1620.25,2017,7,7,4,0,0.0,4721.977,380.37800000000004,1386.1697857142847,1733.9888733333332
2017-07-08,3479.624,2017,7,8,5,1,1620.25,3395.59,1424.026,1398.1746428571419,1802.5088066666665
2017-07-09,3848.565,2017,7,9,6,1,3479.624,0.0,0.0,1947.969642857142,1930.7943066666667
2017-07-10,2749.21,2017,7,10,0,0,3848.565,166.59,1499.652,2316.915357142856,1972.44624
2017-07-11,2413.378,2017,7,11,1,0,2749.21,1971.2905,4288.75,2380.0707142857136,1909.93384
2017-07-12,2916.514,2017,7,12,2,0,2413.378,2549.468,10.68,2432.5058571428563,2006.7949733333332
2017-07-13,504.542,2017,7,13,3,0,2916.514,0.0,1156.018,2504.5832857142846,1985.0791066666668
2017-07-14,3598.9339999999997,2017,7,14,4,0,504.542,1620.25,0.0,2787.2524285714276,2105.0435733333334
2017-07-15,2132.229,2017,7,15,5,1,3598.9339999999997,3479.624,4057.51,2594.7674285714274,2040.86754
2017-07-16,316.636,2017,7,16,6,1,2132.229,3848.565,2724.194,2090.206142857142,1960.6156066666667
2017-07-17,2191.873,2017,7,17,0,0,316.636,2749.21,3896.672,2010.5865714285703,1903.7889733333332
2017-07-18,2106.794,2017,7,18,1,0,2191.873,2413.378,1031.1555,1966.788857142856,1939.64359
2017-07-19,0.0,2017,7,19,2,0,2106.794,2916.514,2115.941,1550.1439999999986,1869.1122233333333
2017-07-20,2283.208,2017,7,20,3,0,0.0,504.542,1028.228,1804.2391428571416,1910.94489
2017-07-21,3685.944,2017,7,21,4,0,2283.208,3598.9339999999997,595.656,1816.6691428571417,2013.95449
2017-07-22,556.3140000000001,2017,7,22,5,1,3685.944,2132.229,579.019,1591.5384285714276,2013.1976566666667
2017-07-23,898.188,2017,7,23,6,1,556.3140000000001,316.636,0.0,1674.6172857142847,2043.1372566666666
2017-07-24,2399.96,2017,7,24,0,0,898.188,2191.873,1287.614,1704.343999999999,2080.215456666667
